CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,LAT,LON,CONGCD,ECOSUBCD,HUC,EMAP_HEX,FIPSCOUNTY,ROADLESSCD,CREATED_DATE,MODIFIED_DATE,ALP_ADFORCD,FVS_VARIANT,FVS_LOC_CD,FVS_REGION,FVS_FOREST,FVS_DISTRICT,ECO_UNIT_PNW,PRECIPITATION
10185578010661,44.0,1998.0,1.0,7.0,103.0,41.86121,-71.44395,4401.0,221Ac,1090004.0,937.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185588010661,44.0,1998.0,1.0,7.0,105.0,41.77788,-71.47173,4402.0,221Ac,1090004.0,1044.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185590010661,44.0,1998.0,1.0,7.0,106.0,41.7501,-71.44395,4402.0,221Ac,1090004.0,937.0,44003.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185592010661,44.0,1998.0,1.0,7.0,108.0,41.88899,-71.41617,4401.0,221Ac,1090004.0,937.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185594010661,44.0,1998.0,1.0,7.0,109.0,41.83343,-71.44395,4402.0,221Ac,1090004.0,937.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185597010661,44.0,1998.0,1.0,7.0,110.0,41.80566,-71.36061,4401.0,221Ac,1090004.0,937.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185599010661,44.0,1998.0,1.0,7.0,111.0,41.77788,-71.36061,4401.0,221Ac,1090004.0,937.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185601010661,44.0,1998.0,1.0,7.0,112.0,41.80566,-71.33283,4401.0,221Ac,1090004.0,937.0,25005.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185603010661,44.0,1998.0,1.0,7.0,113.0,41.77788,-71.33283,4401.0,221Ac,1090004.0,937.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185605010661,44.0,1998.0,1.0,7.0,114.0,41.94454,-71.74951,4402.0,221Ag,1090003.0,1151.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185631010661,44.0,1998.0,1.0,7.0,115.0,41.7501,-71.72173,4402.0,221Ag,1100001.0,1044.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185682010661,44.0,1998.0,1.0,7.0,116.0,41.91677,-71.69396,4402.0,221Ag,1090003.0,1151.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185685010661,44.0,1998.0,1.0,7.0,117.0,41.97232,-71.55506,4401.0,221Ag,1090004.0,1043.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185722010661,44.0,1998.0,1.0,7.0,118.0,41.97232,-71.52728,4401.0,221Ag,1090003.0,1043.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185759010661,44.0,1998.0,1.0,7.0,119.0,41.88899,-71.52728,4401.0,221Ag,1090004.0,1044.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185805010661,44.0,1998.0,1.0,7.0,120.0,41.77788,-71.6384,4402.0,221Ag,1090004.0,1044.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185837010661,44.0,1998.0,1.0,7.0,121.0,41.97232,-71.38839,4401.0,221Ag,1090003.0,1043.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185848010661,44.0,1998.0,1.0,7.0,122.0,41.88899,-71.41617,4401.0,221Ac,1090004.0,937.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185850010661,44.0,1998.0,1.0,7.0,123.0,41.86121,-71.41617,4401.0,221Ac,1090004.0,937.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185852010661,44.0,1998.0,1.0,7.0,124.0,41.77788,-71.36061,4401.0,221Ac,1090004.0,937.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185854010661,44.0,1998.0,1.0,7.0,125.0,41.94454,-71.6384,4402.0,221Ag,1090003.0,1151.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185857010661,44.0,1998.0,1.0,7.0,126.0,41.91677,-71.6384,4402.0,221Ag,1090003.0,1044.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185892010661,44.0,1998.0,1.0,7.0,127.0,42.0001,-71.77729,4402.0,221Ag,1090003.0,1151.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185926010661,44.0,1998.0,1.0,7.0,128.0,42.0001,-71.77729,4402.0,221Ag,1090003.0,1151.0,44007.0,,2024-05-23 08:40:15,2024-05-23 08:40:15,,NE,922,9,22,,,
10185985010661,44.0,1998.0,1.0,9.0,1.0,41.44455,-71.47172,4402.0,221Ad,1090004.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10185987010661,44.0,1998.0,1.0,9.0,2.0,41.52788,-71.44395,4402.0,221Ac,1090004.0,938.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186030010661,44.0,1998.0,1.0,9.0,3.0,41.58343,-71.58284,4402.0,221Ag,1090005.0,938.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186054010661,44.0,1998.0,1.0,9.0,4.0,41.55566,-71.47172,4402.0,221Ac,1090004.0,938.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186099010661,44.0,1998.0,1.0,9.0,5.0,41.44455,-71.55506,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186125010661,44.0,1998.0,1.0,9.0,6.0,41.55566,-71.52728,4402.0,221Ag,1090005.0,938.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186152010661,44.0,1998.0,1.0,9.0,7.0,41.5001,-71.58284,4402.0,221Ag,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186185010661,44.0,1998.0,1.0,9.0,8.0,41.55566,-71.61062,4402.0,221Ag,1090005.0,1045.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186206010661,44.0,1998.0,1.0,9.0,9.0,41.44454,-71.61062,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186225010661,44.0,1998.0,1.0,9.0,11.0,41.55566,-71.66618,4402.0,221Ag,1090005.0,1045.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186274010661,44.0,1998.0,1.0,9.0,12.0,41.55566,-71.69396,4402.0,221Ag,1090005.0,1045.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186329010661,44.0,1998.0,1.0,9.0,13.0,41.5001,-71.66618,4402.0,221Ag,1090005.0,1045.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186341010661,44.0,1998.0,1.0,9.0,14.0,41.44454,-71.69395,4402.0,221Ag,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186352010661,44.0,1998.0,1.0,9.0,15.0,41.36121,-71.69395,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186418010661,44.0,1998.0,1.0,9.0,16.0,41.38899,-71.72173,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186461010661,44.0,1998.0,1.0,9.0,17.0,41.55566,-71.72173,4402.0,221Ag,1090005.0,1045.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186500010661,44.0,1998.0,1.0,9.0,18.0,41.5001,-71.74951,4402.0,221Ag,1090005.0,1045.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186541010661,44.0,1998.0,1.0,9.0,20.0,41.52788,-71.77729,4402.0,221Ag,1090005.0,1045.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186596010661,44.0,1998.0,1.0,9.0,21.0,41.5001,-71.77729,4402.0,221Ag,1090005.0,1045.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186646010661,44.0,1998.0,1.0,9.0,22.0,41.58343,-71.77729,4402.0,221Ag,1090005.0,1045.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186697010661,44.0,1998.0,1.0,9.0,55.0,41.38899,-71.83285,4402.0,221Ad,1090005.0,1046.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186699010661,44.0,1998.0,1.0,9.0,56.0,41.52788,-71.80507,4402.0,221Ag,1090005.0,1045.0,9011.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186706010661,44.0,1998.0,1.0,9.0,57.0,41.41677,-71.61062,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186739010661,44.0,1998.0,1.0,9.0,58.0,41.38899,-71.77729,4402.0,221Ad,1090005.0,1046.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186742010661,44.0,1998.0,1.0,9.0,59.0,41.36121,-71.80507,4402.0,221Ad,1090005.0,1046.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186753010661,44.0,1998.0,1.0,9.0,60.0,41.36121,-71.80507,4402.0,221Ad,1090005.0,1046.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186755010661,44.0,1998.0,1.0,9.0,63.0,41.52788,-71.69395,4402.0,221Ag,1090005.0,1045.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186776010661,44.0,1998.0,1.0,9.0,64.0,41.38899,-71.72173,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186793010661,44.0,1998.0,1.0,9.0,65.0,41.38899,-71.69395,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186835010661,44.0,1998.0,1.0,9.0,68.0,41.41677,-71.58284,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186870010661,44.0,1998.0,1.0,9.0,71.0,41.5001,-71.61062,4402.0,221Ag,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186872010661,44.0,1998.0,1.0,9.0,72.0,41.47232,-71.58284,4402.0,221Ag,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186910010661,44.0,1998.0,1.0,9.0,73.0,41.41677,-71.80507,4402.0,221Ad,1090005.0,1046.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186937010661,44.0,1998.0,1.0,9.0,77.0,41.5001,-71.6384,4402.0,221Ag,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10186975010661,44.0,1998.0,1.0,9.0,79.0,41.52788,-71.4995,4402.0,221Ad,1090005.0,938.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10187006010661,44.0,1998.0,1.0,9.0,80.0,41.44455,-71.4995,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10187008010661,44.0,1998.0,1.0,9.0,81.0,41.41677,-71.52728,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10187047010661,44.0,1998.0,1.0,9.0,82.0,41.61121,-71.47172,4402.0,221Ac,1090004.0,938.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10187067010661,44.0,1998.0,1.0,9.0,84.0,41.61121,-71.41617,4402.0,221Ac,1090004.0,938.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10187128010661,44.0,1998.0,1.0,9.0,85.0,41.5001,-71.41617,4402.0,221Ac,1090004.0,938.0,,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10187130010661,44.0,1998.0,1.0,9.0,86.0,41.36121,-71.74951,4402.0,221Ad,1090005.0,939.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10187171010661,44.0,1998.0,1.0,9.0,87.0,41.58343,-71.4995,4402.0,221Ag,1090004.0,938.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10187215010661,44.0,1998.0,1.0,9.0,88.0,41.52788,-71.55506,4402.0,221Ag,1090005.0,938.0,44009.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
10187258010661,44.0,1998.0,1.0,9.0,89.0,41.61121,-71.58284,4402.0,221Ag,1090005.0,938.0,44003.0,,2024-05-23 08:40:53,2024-05-23 08:40:53,,NE,922,9,22,,,
164365977010661,44.0,2003.0,1.0,1.0,356.0,41.680515,-71.319446,4401.0,221Ac,1090004.0,938.0,,,2025-03-20 13:03:43,,,NE,922,9,22,,,
55942529010538,44.0,2003.0,1.0,3.0,58.0,41.687783,-71.767083,4402.0,221Ag,1100001.0,1045.0,44003.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55942250010538,44.0,2003.0,1.0,3.0,84.0,41.662584,-71.581168,4402.0,221Ag,1090004.0,938.0,44003.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55942460010538,44.0,2003.0,1.0,3.0,144.0,41.715297,-71.642394,4402.0,221Ag,1090004.0,1044.0,44003.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55942351010538,44.0,2003.0,1.0,3.0,190.0,41.657736,-71.695612,4402.0,221Ag,1090005.0,1045.0,44003.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55942513010538,44.0,2003.0,1.0,3.0,261.0,41.692657,-71.468726,4402.0,221Ac,1090004.0,938.0,44003.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55942894010538,44.0,2003.0,1.0,5.0,92.0,41.625158,-71.246306,4401.0,221Ac,1090004.0,832.0,44005.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55942642010538,44.0,2003.0,1.0,5.0,112.0,41.598184,-71.588627,4402.0,221Ag,1090005.0,938.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55942736010538,44.0,2003.0,1.0,5.0,204.0,41.665928,-71.178399,4401.0,221Ac,1090004.0,832.0,44005.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55942911010538,44.0,2003.0,1.0,5.0,230.0,41.533967,-71.273791,4401.0,221Ac,1090004.0,938.0,44005.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55942719010538,44.0,2003.0,1.0,5.0,282.0,41.518687,-71.264366,4401.0,221Ac,1090004.0,833.0,44005.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943328010538,44.0,2003.0,1.0,7.0,7.0,41.88275,-71.520068,4401.0,221Ag,1090004.0,1044.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943952010538,44.0,2003.0,1.0,7.0,24.0,41.752441,-71.685752,4402.0,221Ag,1090004.0,1044.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943470010538,44.0,2003.0,1.0,7.0,39.0,41.952308,-71.647144,4402.0,221Ag,1090003.0,1151.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943489010538,44.0,2003.0,1.0,7.0,42.0,41.83186,-71.363614,4401.0,221Ac,1090004.0,937.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943754010538,44.0,2003.0,1.0,7.0,43.0,41.913501,-71.731553,4402.0,221Ag,1090003.0,1151.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943218010538,44.0,2003.0,1.0,7.0,61.0,41.965129,-71.526766,4401.0,221Ag,1090003.0,1043.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943085010538,44.0,2003.0,1.0,7.0,77.0,41.831114,-71.660792,4402.0,221Ag,1090004.0,1044.0,44007.0,,2025-03-20 13:03:44,,,NE,922,9,22,,,
55943647010538,44.0,2003.0,1.0,7.0,110.0,41.901269,-71.561761,4401.0,221Ag,1090004.0,1044.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943522010538,44.0,2003.0,1.0,7.0,169.0,41.776092,-71.565575,4402.0,221Ag,1090004.0,1044.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55942927010538,44.0,2003.0,1.0,7.0,172.0,41.903393,-71.658331,4402.0,221Ag,1090003.0,1044.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943166010538,44.0,2003.0,1.0,7.0,180.0,41.80382,-71.743264,4402.0,221Ag,1090004.0,1044.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943020010538,44.0,2003.0,1.0,7.0,209.0,41.962474,-71.670141,4402.0,221Ag,1090003.0,1151.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943505010538,44.0,2003.0,1.0,7.0,220.0,41.79149,-71.427645,4401.0,221Ac,1090004.0,937.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943857010538,44.0,2003.0,1.0,7.0,229.0,41.735744,-71.526784,4402.0,221Ag,1090004.0,1044.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55943183010538,44.0,2003.0,1.0,7.0,245.0,41.876154,-71.44904,4401.0,221Ac,1090004.0,937.0,44007.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55944403010538,44.0,2003.0,1.0,9.0,25.0,41.573666,-71.621399,4402.0,221Ag,1090005.0,1045.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55944194010538,44.0,2003.0,1.0,9.0,51.0,41.351901,-71.720796,4402.0,221Ad,1090005.0,939.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55944116010538,44.0,2003.0,1.0,9.0,118.0,41.595304,-71.496326,4402.0,221Ag,1090004.0,938.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55944501010538,44.0,2003.0,1.0,9.0,149.0,41.431714,-71.550158,4402.0,221Ad,1090005.0,939.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55944099010538,44.0,2003.0,1.0,9.0,171.0,41.523899,-71.599815,4402.0,221Ag,1090005.0,938.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55944233010538,44.0,2003.0,1.0,9.0,201.0,41.565679,-71.745596,4402.0,221Ag,1090005.0,1045.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55944346010538,44.0,2003.0,1.0,9.0,202.0,41.631456,-71.440282,4402.0,221Ac,1090004.0,938.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55944571010538,44.0,2003.0,1.0,9.0,203.0,41.34727,-71.769842,4402.0,221Ad,1090005.0,1046.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55944534010538,44.0,2003.0,1.0,9.0,262.0,41.440879,-71.747625,4402.0,221Ad,1090005.0,939.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
55944083010538,44.0,2003.0,1.0,9.0,307.0,41.515462,-71.67209,4402.0,221Ag,1090005.0,1045.0,44009.0,,2025-03-20 13:03:45,,,NE,922,9,22,,,
164365991010661,44.0,2003.0,1.0,9.0,322.0,41.563556,-71.410352,4402.0,221Ac,1090004.0,938.0,,,2025-03-20 13:03:44,,,NE,922,9,22,,,
164365993010661,44.0,2003.0,1.0,9.0,328.0,41.410587,-71.496864,4402.0,221Ac,1090005.0,939.0,44009.0,,2025-03-20 13:03:44,,,NE,922,9,22,,,
55944590010538,44.0,2004.0,1.0,1.0,228.0,41.747221,-71.257473,4401.0,221Ac,1090004.0,937.0,44001.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55944867010538,44.0,2004.0,1.0,3.0,52.0,41.691796,-71.679643,4402.0,221Ag,1090004.0,1044.0,44003.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945015010538,44.0,2004.0,1.0,3.0,55.0,41.756492,-71.419108,4402.0,221Ac,1090004.0,937.0,44003.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55944665010538,44.0,2004.0,1.0,3.0,111.0,41.631276,-71.538632,4402.0,221Ag,1090004.0,938.0,44003.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55944762010538,44.0,2004.0,1.0,3.0,129.0,41.682823,-71.660629,4402.0,221Ag,1090004.0,1044.0,44003.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945029010538,44.0,2004.0,1.0,3.0,152.0,41.70311,-71.53247,4402.0,221Ag,1090004.0,1044.0,44003.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945072010538,44.0,2004.0,1.0,5.0,116.0,41.532743,-71.12814,4401.0,221Ac,1090002.0,832.0,44005.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945043010538,44.0,2004.0,1.0,5.0,130.0,41.548215,-71.183928,4401.0,221Ac,1090004.0,832.0,44005.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945058010538,44.0,2004.0,1.0,5.0,302.0,41.501914,-71.185797,4401.0,221Ac,1090004.0,832.0,44005.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
164365988010661,44.0,2004.0,1.0,5.0,321.0,41.483688,-71.342694,4401.0,221Ac,1090004.0,833.0,,,2025-03-20 13:03:46,,,NE,922,9,22,,,
164365983010661,44.0,2004.0,1.0,5.0,344.0,41.61925,-71.362252,4401.0,221Ac,1090004.0,938.0,,,2025-03-20 13:03:46,,,NE,922,9,22,,,
164365997010661,44.0,2004.0,1.0,5.0,346.0,41.487653,-71.28065,4401.0,221Ac,1090004.0,833.0,44005.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
164365981010661,44.0,2004.0,1.0,5.0,355.0,41.649031,-71.337796,4401.0,221Ac,1090004.0,938.0,44005.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945181010538,44.0,2004.0,1.0,7.0,100.0,42.012319,-71.421049,4401.0,221Ag,1090003.0,1043.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945500010538,44.0,2004.0,1.0,7.0,113.0,41.921636,-71.540177,4401.0,221Ag,1090004.0,1043.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945681010538,44.0,2004.0,1.0,7.0,162.0,41.982131,-71.69232,4402.0,221Ag,1090003.0,1151.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945119010538,44.0,2004.0,1.0,7.0,218.0,41.778095,-71.78286,4402.0,221Ag,1100001.0,1044.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945255010538,44.0,2004.0,1.0,7.0,254.0,41.817007,-71.545899,4402.0,221Ag,1090004.0,1044.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945322010538,44.0,2004.0,1.0,7.0,276.0,41.96389,-71.457231,4401.0,221Ag,1090003.0,1043.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945740010538,44.0,2004.0,1.0,7.0,280.0,41.819638,-71.413963,4401.0,221Ac,1090004.0,937.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945216010538,44.0,2004.0,1.0,7.0,283.0,41.752285,-71.65766,4402.0,221Ag,1090004.0,1044.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945582010538,44.0,2004.0,1.0,7.0,288.0,42.007969,-71.627999,4402.0,221Ag,1090003.0,1043.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945373010538,44.0,2004.0,1.0,7.0,306.0,41.960362,-71.505201,4401.0,221Ag,1090003.0,1043.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945424010538,44.0,2004.0,1.0,7.0,311.0,41.898387,-71.702091,4402.0,221Ag,1090003.0,1044.0,44007.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55946358010538,44.0,2004.0,1.0,9.0,4.0,41.409367,-71.670783,4402.0,221Ad,1090005.0,939.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55946457010538,44.0,2004.0,1.0,9.0,13.0,41.152192,-71.584734,4402.0,221An,1090005.0,940.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945810010538,44.0,2004.0,1.0,9.0,31.0,41.455943,-71.616134,4402.0,221Ag,1090005.0,939.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945842010538,44.0,2004.0,1.0,9.0,40.0,41.553818,-71.727227,4402.0,221Ag,1090005.0,1045.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55946244010538,44.0,2004.0,1.0,9.0,48.0,41.52752,-71.619069,4402.0,221Ag,1090005.0,1045.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55946077010538,44.0,2004.0,1.0,9.0,54.0,41.591506,-71.570383,4402.0,221Ag,1090005.0,938.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55946063010538,44.0,2004.0,1.0,9.0,98.0,41.391829,-71.828306,4402.0,221Ad,1090005.0,1046.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55946207010538,44.0,2004.0,1.0,9.0,106.0,41.597142,-71.398952,4402.0,221Ac,1090004.0,938.0,,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55946323010538,44.0,2004.0,1.0,9.0,115.0,41.450553,-71.509498,4402.0,221Ad,1090005.0,939.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55946172010538,44.0,2004.0,1.0,9.0,117.0,41.466407,-71.459648,4402.0,221Ad,1090004.0,939.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55945754010538,44.0,2004.0,1.0,9.0,122.0,41.513226,-71.503002,4402.0,221Ad,1090005.0,938.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
55946444010538,44.0,2004.0,1.0,9.0,205.0,41.39435,-71.733959,4402.0,221Ad,1090005.0,939.0,44009.0,,2025-03-20 13:03:46,,,NE,922,9,22,,,
