CN,ESTN_UNIT_CN,RSCD,EVALID,ESTN_UNIT,STRATUMCD,STRATUM_DESCR,STATECD,P1POINTCNT,P2POINTCNT,EXPNS,ADJ_FACTOR_MACR,ADJ_FACTOR_SUBP,ADJ_FACTOR_MICR,ADJ_FACTOR_CWD,ADJ_FACTOR_FWD_SM,ADJ_FACTOR_FWD_LG,ADJ_FACTOR_DUFF,CREATED_DATE,MODIFIED_DATE,ADJ_FACTOR_PILE,ADJ_FACTOR_REGEN_MICR,ADJ_FACTOR_INV_SUBP,ADJ_FACTOR_P2VEG_SUBP,ADJ_FACTOR_GRNDLYR_MICROQUAD,ADJ_FACTOR_SOIL
372715006489998,372717050489998,24,441501,1,12345,Canopy cover 0 - 100,44,502997,26,4302.453846153846,0.0,1.0,1.0,,,,,2016-02-08 13:12:20,2016-02-08 13:12:20,,,,,,
372715007489998,372717051489998,24,441501,2,1,Canopy cover 0 - 5,44,376307,27,3099.5840603982015,0.0,1.0,1.0,,,,,2016-02-08 13:12:20,2016-02-08 13:12:20,,,,,,
372715008489998,372717051489998,24,441501,2,2,Canopy cover 6 - 50,44,658425,55,2662.370600412937,0.0,1.0,1.0,,,,,2016-02-08 13:12:20,2016-02-08 13:12:20,,,,,,
372715011489998,372717051489998,24,441501,2,3,Canopy cover 51 - 65,44,206310,11,4171.118036004048,0.0,1.0476190476190477,1.0476190476190477,,,,,2016-02-08 13:12:20,2016-02-08 13:12:20,,,,,,
372715009489998,372717051489998,24,441501,2,4,Canopy cover 66 - 80,44,371471,19,4348.066723167502,0.0,1.028373863261241,1.027027027027027,,,,,2016-02-08 13:12:20,2016-02-08 13:12:20,,,,,,
372715010489998,372717051489998,24,441501,2,5,Canopy cover 81 - 100,44,943543,50,4196.7836242061985,0.0,1.015228426395939,1.015228426395939,,,,,2016-02-08 13:12:20,2016-02-08 13:12:20,,,,,,
372715012489998,372717052489998,24,441501,3,12345,Canopy cover 0 - 100,44,457087,32,3176.68125,0.0,1.0158730158730158,1.0158730158730158,,,,,2016-02-08 13:12:20,2016-02-08 13:12:20,,,,,,
372715315489998,372717127489998,24,441503,1,12345,Canopy cover 0 - 100,44,502997,25,4474.552,0.0,1.0,1.0,,,,,2016-02-08 13:12:21,2016-02-08 13:12:21,,,,,,
372715316489998,372717128489998,24,441503,2,1,Canopy cover 0 - 5,44,376307,27,3099.5840603982015,0.0,1.0,1.0,,,,,2016-02-08 13:12:21,2016-02-08 13:12:21,,,,,,
372715318489998,372717128489998,24,441503,2,2,Canopy cover 6 - 50,44,658425,52,2815.9689042829145,0.0,1.0097087331511003,1.0097087378640777,,,,,2016-02-08 13:12:21,2016-02-08 13:12:21,,,,,,
372715319489998,372717128489998,24,441503,2,5,Canopy cover 81 - 100,44,943543,39,5380.491825905383,0.0,1.0196078431372548,1.0196078431372548,,,,,2016-02-08 13:12:21,2016-02-08 13:12:21,,,,,,
372715317489998,372717128489998,24,441503,2,34,Canopy cover 51 - 80,44,577781,23,5586.76374505335,0.0,1.046601049331313,1.0454545454545454,,,,,2016-02-08 13:12:21,2016-02-08 13:12:21,,,,,,
372715320489998,372717129489998,24,441503,3,12345,Canopy cover 0 - 100,44,457087,32,3176.68125,0.0,1.0158730158730158,1.0158730158730158,,,,,2016-02-08 13:12:21,2016-02-08 13:12:21,,,,,,
372715519489998,372717168489998,24,441508,1,12,Canopy cover 0 - 100,44,502997,3,37288.0,0.0,1.0,1.0,,,,,2016-02-08 13:12:21,2025-01-15 13:10:53,,1.0,,,,
372715520489998,372717169489998,24,441508,2,12,Canopy cover 0 - 100,44,3013143,10,67010.76,0.0,1.0256410256410255,1.0256410256410255,,,,,2016-02-08 13:12:21,2025-01-15 13:10:53,,1.25,,,,
466366825489998,467623229489998,24,441600,1,12345,Canopy cover 0 - 100,44,502997,26,4302.453846153846,0.0,1.0,1.0,,,,,2017-04-24 07:31:26,2017-04-24 07:31:27,,,,,,
466366826489998,467623230489998,24,441600,2,1,Canopy cover 0 - 5,44,376307,28,2988.8846296696943,0.0,1.0,1.0,,,,,2017-04-24 07:31:27,2017-04-24 07:31:27,,,,,,
466366827489998,467623230489998,24,441600,2,2,Canopy cover 6 - 50,44,658425,61,2400.4980823395335,0.0,1.0,1.0,,,,,2017-04-24 07:31:27,2017-04-24 07:31:27,,,,,,
1815661997290487,1815724220290487,24,442401,2,4,Canopy cover 66 - 80,44,445789,21,4721.00831215141,0.0,1.0135782318533177,1.0120481927710843,,,,,2025-03-20 06:15:30,2025-03-20 06:15:30,,,,,,
1815661998290487,1815724220290487,24,442401,2,5,Canopy cover 81 - 100,44,932587,57,3638.6410388901745,0.0,1.0867259758489451,1.0857142857142856,,,,,2025-03-20 06:15:30,2025-03-20 06:15:30,,,,,,
1815662001290487,1815724221290487,24,442401,3,5,Canopy cover 81 - 100,44,213444,11,4315.3416658880915,0.0,1.025998235656125,1.0232558139534884,,,,,2025-03-20 06:15:30,2025-03-20 06:15:30,,,,,,
1815662000290487,1815724221290487,24,442401,3,1234,Canopy cover 0 - 80,44,193282,19,2262.360088170052,0.0,1.027027027027027,1.027027027027027,,,,,2025-03-20 06:15:30,2025-03-20 06:15:30,,,,,,
1815662249290487,1815724412290487,24,442403,1,12345,Canopy cover 0 - 100,44,503065,26,4303.038461538462,0.0,1.0,1.0,,,,,2025-03-20 06:15:31,2025-03-20 06:15:31,,,,,,
1554838980290487,1559708382290487,24,442210,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,,,,,2024-04-25 14:58:40,2024-04-25 14:58:40,,,,1.0,,
1554838981290487,1559708383290487,24,442210,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.0909090909090908,1.0909090909090908,,,,,2024-04-25 14:58:40,2024-04-25 14:58:40,,,,1.0909090909090908,,
1554839215290487,1559708385290487,24,442212,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,,,,,2024-04-25 14:58:40,2024-04-25 14:58:40,,,,,,
1554839216290487,1559708386290487,24,442212,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.0909090909090908,1.0909090909090908,,,,,2024-04-25 14:58:40,2024-04-25 14:58:40,,,,,,
1782305142290487,1783195543290487,24,442307,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2025-01-31 12:03:46,2025-01-31 12:09:06,1.0,,,,,
1782305143290487,1783195544290487,24,442307,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.0909090909090908,1.0909090909090908,1.0909090909090908,1.0909090909090908,1.0909090909090908,1.0909090909090908,2025-01-31 12:03:46,2025-01-31 12:09:06,1.0909090909090908,,,,,
1782303751290487,1783194853290487,24,442300,1,12345,Canopy cover 0 - 100,44,503065,26,4303.038461538462,0.0,1.0,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782303752290487,1783194854290487,24,442300,2,1,Canopy cover 0 - 5,44,492623,51,2148.1728356977574,0.0,1.0,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782303753290487,1783194854290487,24,442300,2,2,Canopy cover 6 - 50,44,534576,47,2529.509477840924,0.0,1.0,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782303756290487,1783194854290487,24,442300,2,3,Canopy cover 51 - 65,44,199690,17,2612.354479351259,0.0,1.0,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782303754290487,1783194854290487,24,442300,2,4,Canopy cover 66 - 80,44,445789,26,3813.122098276139,0.0,1.0,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782303755290487,1783194854290487,24,442300,2,5,Canopy cover 81 - 100,44,932587,70,2962.8934173819994,0.0,1.0,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782303758290487,1783194855290487,24,442300,3,5,Canopy cover 81 - 100,44,213444,11,4315.3416658880915,0.0,1.0,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782303757290487,1783194855290487,24,442300,3,1234,Canopy cover 0 - 80,44,193282,20,2149.2420837615496,0.0,1.0,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782304354290487,1783194857290487,24,442301,1,12345,Canopy cover 0 - 100,44,503065,26,4303.038461538462,0.0,1.0,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782304355290487,1783194858290487,24,442301,2,1,Canopy cover 0 - 5,44,492623,46,2381.669883056209,0.0,1.005464480874317,1.005464480874317,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782304356290487,1783194858290487,24,442301,2,2,Canopy cover 6 - 50,44,534576,43,2764.81268508194,0.0,1.0178367366677175,1.017751479289941,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782304359290487,1783194858290487,24,442301,2,3,Canopy cover 51 - 65,44,199690,16,2775.626634310713,0.0,1.032258064516129,1.032258064516129,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782304357290487,1783194858290487,24,442301,2,4,Canopy cover 66 - 80,44,445789,20,4957.05872775898,0.0,1.0142668293618278,1.0126582278481013,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782304358290487,1783194858290487,24,442301,2,5,Canopy cover 81 - 100,44,932587,56,3703.616771727499,0.0,1.0946836668173094,1.0948525721381253,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782304361290487,1783194859290487,24,442301,3,5,Canopy cover 81 - 100,44,213444,10,4746.8758324769005,0.0,1.002881680219944,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782304360290487,1783194859290487,24,442301,3,1234,Canopy cover 0 - 80,44,193282,19,2262.360088170052,0.0,1.027027027027027,1.027027027027027,,,,,2025-01-31 12:03:45,2025-01-31 12:03:45,,,,,,
1782304816290487,1783195047290487,24,442303,1,12345,Canopy cover 0 - 100,44,503065,26,4303.038461538462,0.0,1.0,1.0,,,,,2025-01-31 12:03:45,2025-01-31 12:03:46,,,,,,
1782304817290487,1783195048290487,24,442303,2,1,Canopy cover 0 - 5,44,492623,41,2672.117429770381,0.0,1.0061349693251533,1.0061349693251533,,,,,2025-01-31 12:03:45,2025-01-31 12:03:46,,,,,,
1782304818290487,1783195048290487,24,442303,2,2,Canopy cover 6 - 50,44,534576,38,3128.6038278558794,0.0,1.0066225165562914,1.0066225165562914,,,,,2025-01-31 12:03:46,2025-01-31 12:03:46,,,,,,
1782304821290487,1783195048290487,24,442303,2,3,Canopy cover 51 - 65,44,199690,14,3172.1447249265293,0.0,1.018181818181818,1.018181818181818,,,,,2025-01-31 12:03:46,2025-01-31 12:03:46,,,,,,
1782304819290487,1783195048290487,24,442303,2,4,Canopy cover 66 - 80,44,445789,18,5507.843030843312,0.0,1.015880182576244,1.0140845070422535,,,,,2025-01-31 12:03:46,2025-01-31 12:03:46,,,,,,
1782304820290487,1783195048290487,24,442303,2,5,Canopy cover 81 - 100,44,932587,46,4508.750852537825,0.0,1.0542696465047257,1.0538741616975162,,,,,2025-01-31 12:03:46,2025-01-31 12:03:46,,,,,,
1782304822290487,1783195049290487,24,442303,3,12345,Canopy cover 0 - 100,44,406726,27,3350.133333333333,0.0,1.0396051040760221,1.0384615384615385,,,,,2025-01-31 12:03:46,2025-01-31 12:03:46,,,,,,
1782305268290487,1783195567290487,24,442308,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,,,,,2025-01-31 12:03:46,2025-01-31 12:03:47,,1.0,,,,
1782305269290487,1783195568290487,24,442308,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.0909090909090908,1.0909090909090908,,,,,2025-01-31 12:03:46,2025-01-31 12:03:47,,1.0909090909090908,,,,
1782305394290487,1783195570290487,24,442309,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,,,,,2025-01-31 12:03:47,2025-01-31 12:03:47,,,1.0,,,
1782305395290487,1783195571290487,24,442309,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.0909090909090908,1.0909090909090908,,,,,2025-01-31 12:03:47,2025-01-31 12:03:47,,,1.0909090909090908,,,
1782305411290487,1783195573290487,24,442310,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,,,,,2025-01-31 12:03:47,2025-01-31 12:03:47,,,,1.0,,
1782305412290487,1783195574290487,24,442310,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.0909090909090908,1.0909090909090908,,,,,2025-01-31 12:03:47,2025-01-31 12:03:47,,,,1.0909090909090908,,
1782305537290487,1783195576290487,24,442312,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,,,,,2025-01-31 12:03:47,2025-01-31 12:03:47,,,,,,
1782305538290487,1783195577290487,24,442312,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.0909090909090908,1.0909090909090908,,,,,2025-01-31 12:03:47,2025-01-31 12:03:47,,,,,,
1815661700290487,1815724215290487,24,442400,1,12345,Canopy cover 0 - 100,44,503065,26,4303.038461538462,0.0,1.0,1.0,,,,,2025-03-20 06:15:29,2025-03-20 06:15:30,,,,,,
1815662250290487,1815724413290487,24,442403,2,1,Canopy cover 0 - 5,44,492623,42,2608.4955862044194,0.0,1.016341931303755,1.0120481927710843,,,,,2025-03-20 06:15:31,2025-03-20 06:15:31,,,,,,
1815662251290487,1815724413290487,24,442403,2,2,Canopy cover 6 - 50,44,534576,37,3213.1606880682,0.0,1.0068027210884354,1.0068027210884354,,,,,2025-03-20 06:15:31,2025-03-20 06:15:31,,,,,,
1815662254290487,1815724413290487,24,442403,2,3,Canopy cover 51 - 65,44,199690,14,3172.1447249265293,0.0,1.018181818181818,1.018181818181818,,,,,2025-03-20 06:15:31,2025-03-20 06:15:31,,,,,,
1815662252290487,1815724413290487,24,442403,2,4,Canopy cover 66 - 80,44,445789,18,5507.843030843312,0.0,1.015880182576244,1.0140845070422535,,,,,2025-03-20 06:15:31,2025-03-20 06:15:31,,,,,,
1815662253290487,1815724413290487,24,442403,2,5,Canopy cover 81 - 100,44,932587,45,4608.9453159275545,0.0,1.055542621907775,1.0551373759554123,,,,,2025-03-20 06:15:31,2025-03-20 06:15:31,,,,,,
1815662256290487,1815724414290487,24,442403,3,5,Canopy cover 81 - 100,44,213444,10,4746.8758324769005,0.0,1.0558101231074604,1.0526315789473684,,,,,2025-03-20 06:15:31,2025-03-20 06:15:31,,,,,,
1815662255290487,1815724414290487,24,442403,3,1234,Canopy cover 0 - 80,44,193282,18,2388.0467597350553,0.0,1.0285714285714285,1.0285714285714285,,,,,2025-03-20 06:15:31,2025-03-20 06:15:31,,,,,,
466366830489998,467623230489998,24,441600,2,3,Canopy cover 51 - 65,44,206310,17,2698.95872917909,0.0,1.0,1.0,,,,,2017-04-24 07:31:27,2017-04-24 07:31:27,,,,,,
466366828489998,467623230489998,24,441600,2,4,Canopy cover 66 - 80,44,371471,26,3177.433374622405,0.0,1.0,1.0,,,,,2017-04-24 07:31:27,2017-04-24 07:31:27,,,,,,
466366829489998,467623230489998,24,441600,2,5,Canopy cover 81 - 100,44,943543,69,3041.147553772608,0.0,1.0,1.0,,,,,2017-04-24 07:31:27,2017-04-24 07:31:27,,,,,,
466366831489998,467623231489998,24,441600,3,12345,Canopy cover 0 - 100,44,457087,33,3080.418181818182,0.0,1.0,1.0,,,,,2017-04-24 07:31:27,2017-04-24 07:31:27,,,,,,
466369292489998,467623233489998,24,441601,1,12345,Canopy cover 0 - 100,44,502997,26,4302.453846153846,0.0,1.0,1.0,,,,,2017-04-24 07:31:28,2017-04-24 07:31:28,,,,,,
466369293489998,467623234489998,24,441601,2,1,Canopy cover 0 - 5,44,376307,27,3099.5840603982015,0.0,1.0,1.0,,,,,2017-04-24 07:31:28,2017-04-24 07:31:28,,,,,,
466369294489998,467623234489998,24,441601,2,2,Canopy cover 6 - 50,44,658425,56,2614.8282682627064,0.0,1.0,1.0,,,,,2017-04-24 07:31:28,2017-04-24 07:31:28,,,,,,
466369297489998,467623234489998,24,441601,2,3,Canopy cover 51 - 65,44,206310,11,4171.118036004048,0.0,1.0476190476190477,1.0476190476190477,,,,,2017-04-24 07:31:28,2017-04-24 07:31:28,,,,,,
466369295489998,467623234489998,24,441601,2,4,Canopy cover 66 - 80,44,371471,19,4348.066723167502,0.0,1.028373863261241,1.027027027027027,,,,,2017-04-24 07:31:28,2017-04-24 07:31:28,,,,,,
466369296489998,467623234489998,24,441601,2,5,Canopy cover 81 - 100,44,943543,52,4035.368869429037,0.0,1.0146341463414634,1.0146341463414634,,,,,2017-04-24 07:31:28,2017-04-24 07:31:28,,,,,,
466369298489998,467623235489998,24,441601,3,12345,Canopy cover 0 - 100,44,457087,32,3176.68125,0.0,1.024,1.024,,,,,2017-04-24 07:31:28,2017-04-24 07:31:28,,,,,,
466369522489998,467623328489998,24,441603,1,12345,Canopy cover 0 - 100,44,502997,25,4474.552,0.0,1.0,1.0,,,,,2017-04-24 07:31:29,2017-04-24 07:31:29,,,,,,
466369523489998,467623329489998,24,441603,2,1,Canopy cover 0 - 5,44,376307,27,3099.5840603982015,0.0,1.0,1.0,,,,,2017-04-24 07:31:29,2017-04-24 07:31:29,,,,,,
466369525489998,467623329489998,24,441603,2,2,Canopy cover 6 - 50,44,658425,53,2762.8374155228594,0.0,1.0095238049886643,1.0095238095238095,,,,,2017-04-24 07:31:29,2017-04-24 07:31:29,,,,,,
466369526489998,467623329489998,24,441603,2,5,Canopy cover 81 - 100,44,943543,42,4996.170981197856,0.0,1.018181807162541,1.018181818181818,,,,,2017-04-24 07:31:29,2017-04-24 07:31:30,,,,,,
466369524489998,467623329489998,24,441603,2,34,Canopy cover 51 - 80,44,577781,25,5139.822645449082,0.0,1.0427137250322198,1.041666623263934,,,,,2017-04-24 07:31:30,2017-04-24 07:31:30,,,,,,
466369527489998,467623330489998,24,441603,3,12345,Canopy cover 0 - 100,44,457087,32,3176.68125,0.0,1.024,1.024,,,,,2017-04-24 07:31:30,2017-04-24 07:31:30,,,,,,
466369732489998,467623191489998,24,441607,1,12,Canopy cover 0 - 100,44,502997,3,37288.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2017-04-24 07:32:18,2025-01-10 13:07:12,1.0,,,,,
466369733489998,467623192489998,24,441607,2,12,Canopy cover 0 - 100,44,3013143,11,60918.87272727273,0.0,1.0232558139534884,1.0232558139534884,1.0232558139534884,1.0232558139534884,1.0232558139534884,1.0232558139534884,2017-04-24 07:32:18,2025-01-10 13:07:12,1.0232558139534884,,,,,
466369748489998,467624009489998,24,441608,1,12,Canopy cover 0 - 100,44,502997,3,37288.0,0.0,1.0,1.0,,,,,2017-04-24 07:31:30,2025-01-15 13:10:57,,1.0,,,,
466369749489998,467624010489998,24,441608,2,12,Canopy cover 0 - 100,44,3013143,11,60918.87272727273,0.0,1.0232558139534884,1.0232558139534884,,,,,2017-04-24 07:31:30,2025-01-15 13:10:57,,1.2222222222222223,,,,
533323019126144,533324351126144,24,441700,1,12345,Canopy cover 0 - 100,44,502997,26,4302.453846153846,0.0,1.0,1.0,,,,,2018-04-24 14:58:46,2018-04-24 14:58:46,,,,,,
533323020126144,533324352126144,24,441700,2,1,Canopy cover 0 - 5,44,376307,28,2988.8846296696943,0.0,1.0,1.0,,,,,2018-04-24 14:58:46,2018-04-24 14:58:46,,,,,,
533323021126144,533324352126144,24,441700,2,2,Canopy cover 6 - 50,44,658425,61,2400.4980823395335,0.0,1.0,1.0,,,,,2018-04-24 14:58:46,2018-04-24 14:58:46,,,,,,
533323024126144,533324352126144,24,441700,2,3,Canopy cover 51 - 65,44,206310,17,2698.95872917909,0.0,1.0,1.0,,,,,2018-04-24 14:58:46,2018-04-24 14:58:46,,,,,,
533323022126144,533324352126144,24,441700,2,4,Canopy cover 66 - 80,44,371471,26,3177.433374622405,0.0,1.0,1.0,,,,,2018-04-24 14:58:46,2018-04-24 14:58:46,,,,,,
533323023126144,533324352126144,24,441700,2,5,Canopy cover 81 - 100,44,943543,69,3041.147553772608,0.0,1.0,1.0,,,,,2018-04-24 14:58:46,2018-04-24 14:58:46,,,,,,
533323025126144,533324353126144,24,441700,3,12345,Canopy cover 0 - 100,44,457087,34,2989.8176470588237,0.0,1.0,1.0,,,,,2018-04-24 14:58:46,2018-04-24 14:58:47,,,,,,
533323287126144,533324355126144,24,441701,1,12345,Canopy cover 0 - 100,44,502997,26,4302.453846153846,0.0,1.0,1.0,,,,,2018-04-24 14:58:47,2018-04-24 14:58:47,,,,,,
533323288126144,533324356126144,24,441701,2,1,Canopy cover 0 - 5,44,376307,26,3218.7988319519786,0.0,1.0,1.0,,,,,2018-04-24 14:58:47,2018-04-24 14:58:47,,,,,,
533323289126144,533324356126144,24,441701,2,2,Canopy cover 6 - 50,44,658425,56,2614.8282682627064,0.0,1.0,1.0,,,,,2018-04-24 14:58:47,2018-04-24 14:58:47,,,,,,
533323292126144,533324356126144,24,441701,2,3,Canopy cover 51 - 65,44,206310,10,4588.229839604453,0.0,1.0256410256410255,1.0256410256410255,,,,,2018-04-24 14:58:47,2018-04-24 14:58:47,,,,,,
533323290126144,533324356126144,24,441701,2,4,Canopy cover 66 - 80,44,371471,19,4348.066723167502,0.0,1.028373863261241,1.027027027027027,,,,,2018-04-24 14:58:47,2018-04-24 14:58:47,,,,,,
533323291126144,533324356126144,24,441701,2,5,Canopy cover 81 - 100,44,943543,53,3959.2298341567916,0.0,1.0250418497510676,1.0261684772312285,,,,,2018-04-24 14:58:47,2018-04-24 14:58:47,,,,,,
533323293126144,533324357126144,24,441701,3,12345,Canopy cover 0 - 100,44,457087,32,3176.68125,0.0,1.024,1.024,,,,,2018-04-24 14:58:47,2018-04-24 14:58:47,,,,,,
533323516126144,533324450126144,24,441703,1,12345,Canopy cover 0 - 100,44,502997,25,4474.552,0.0,1.0,1.0,,,,,2018-04-24 14:58:47,2018-04-24 14:58:48,,,,,,
533323517126144,533324451126144,24,441703,2,1,Canopy cover 0 - 5,44,376307,26,3218.7988319519786,0.0,1.0,1.0,,,,,2018-04-24 14:58:48,2018-04-24 14:58:48,,,,,,
533323518126144,533324451126144,24,441703,2,2,Canopy cover 6 - 50,44,658425,53,2762.8374155228594,0.0,1.0095238049886643,1.0095238095238095,,,,,2018-04-24 14:58:48,2018-04-24 14:58:48,,,,,,
533323521126144,533324451126144,24,441703,2,3,Canopy cover 51 - 65,44,206310,10,4588.229839604453,0.0,1.0526315789473684,1.0526315789473684,,,,,2018-04-24 14:58:48,2018-04-24 14:58:48,,,,,,
533323519126144,533324451126144,24,441703,2,4,Canopy cover 66 - 80,44,371471,18,4589.625985565696,0.0,1.029989871766261,1.0285713877551603,,,,,2018-04-24 14:58:48,2018-04-24 14:58:48,,,,,,
533323520126144,533324451126144,24,441703,2,5,Canopy cover 81 - 100,44,943543,46,4561.721330658912,0.0,1.0289636328659753,1.030270350779058,,,,,2018-04-24 14:58:48,2018-04-24 14:58:48,,,,,,
533323522126144,533324452126144,24,441703,3,12345,Canopy cover 0 - 100,44,457087,31,3279.1548387096773,0.0,1.024793388429752,1.024793388429752,,,,,2018-04-24 14:58:48,2018-04-24 14:58:48,,,,,,
533323732126144,533325136126144,24,441707,1,12,Canopy cover 0 - 100,44,502997,3,37288.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2018-04-24 14:59:29,2025-01-10 13:07:54,1.0,,,,,
533323733126144,533325137126144,24,441707,2,12,Canopy cover 0 - 100,44,3013143,12,55842.3,0.0,1.0434782608695652,1.0434782608695652,1.0434782608695652,1.0434782608695652,1.0434782608695652,1.0434782608695652,2018-04-24 14:59:29,2025-01-10 13:07:54,1.0434782608695652,,,,,
533323749126144,533325131126144,24,441708,1,12,Canopy cover 0 - 100,44,502997,3,37288.0,0.0,1.0,1.0,,,,,2018-04-24 14:58:49,2025-01-15 13:11:06,,1.0,,,,
533323750126144,533325132126144,24,441708,2,12,Canopy cover 0 - 100,44,3013143,12,55842.3,0.0,1.0434782608695652,1.0434782608695652,,,,,2018-04-24 14:58:49,2025-01-15 13:11:06,,1.2307692307692308,,,,
668106949126144,668114334126144,24,441800,1,12345,Canopy cover 0 - 100,44,502997,26,4302.453846153846,0.0,1.0,1.0,,,,,2019-06-10 07:56:41,2019-06-10 07:56:45,,,,,,
668106950126144,668114335126144,24,441800,2,1,Canopy cover 0 - 5,44,376307,29,2885.8196424397047,0.0,1.0,1.0,,,,,2019-06-10 07:56:42,2019-06-10 07:56:45,,,,,,
668106951126144,668114335126144,24,441800,2,2,Canopy cover 6 - 50,44,658425,60,2440.506383711859,0.0,1.0,1.0,,,,,2019-06-10 07:56:42,2019-06-10 07:56:45,,,,,,
668106954126144,668114335126144,24,441800,2,3,Canopy cover 51 - 65,44,206310,17,2698.95872917909,0.0,1.0,1.0,,,,,2019-06-10 07:56:42,2019-06-10 07:56:45,,,,,,
668106952126144,668114335126144,24,441800,2,4,Canopy cover 66 - 80,44,371471,27,3059.7506570437977,0.0,1.0,1.0,,,,,2019-06-10 07:56:42,2019-06-10 07:56:45,,,,,,
668106953126144,668114335126144,24,441800,2,5,Canopy cover 81 - 100,44,943543,69,3041.147553772608,0.0,1.0,1.0,,,,,2019-06-10 07:56:42,2019-06-10 07:56:45,,,,,,
668106955126144,668114336126144,24,441800,3,12345,Canopy cover 0 - 100,44,457087,34,2989.8176470588237,0.0,1.0,1.0,,,,,2019-06-10 07:56:42,2019-06-10 07:56:45,,,,,,
1815662596290487,1815724963290487,24,442408,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,,,,,2025-03-20 06:15:32,2025-03-20 06:15:34,,1.0,,,,
1815662597290487,1815724964290487,24,442408,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.1095514721390238,1.0909090909090908,,,,,2025-03-20 06:15:32,2025-03-20 06:15:34,,1.0909090909090908,,,,
1815662722290487,1815724966290487,24,442409,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,,,,,2025-03-20 06:15:34,2025-03-20 06:15:35,,,1.0,,,
1815662723290487,1815724967290487,24,442409,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.1095514721390238,1.0909090909090908,,,,,2025-03-20 06:15:34,2025-03-20 06:15:35,,,1.1095514464910146,,,
1815662957290487,1815724969290487,24,442410,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,,,,,2025-03-20 06:15:35,2025-03-20 06:15:35,,,,1.0,,
1815662958290487,1815724970290487,24,442410,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.1095514721390238,1.0909090909090908,,,,,2025-03-20 06:15:35,2025-03-20 06:15:35,,,,1.1095514464910146,,
1815663301290487,1815724972290487,24,442412,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,,,,,2025-03-20 06:15:35,2025-03-20 06:15:35,,,,,,
1815663302290487,1815724973290487,24,442412,2,12,Canopy cover 0 - 100,44,3011991,12,55820.941666666666,0.0,1.1095514721390238,1.0909090909090908,,,,,2025-03-20 06:15:35,2025-03-20 06:15:35,,,,,,
1815662470290487,1815724939290487,24,442407,1,12,Canopy cover 0 - 100,44,503065,3,37293.03333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2025-03-20 06:15:32,2025-03-20 06:25:11,1.0,,,,,
